codebase,area
A6416-0282-00,100540.241618522
A6415-0129-00,419826.657201374
A6417-0051-00,119206.30072858
A6417-0059-00,367800.490629561
A6417-0046-00,48460.5498102062
A6417-0173-00,156879.015723835
A6417-0149-00,54427.5009298338
A6417-0134-00,3966.27707588397
A6417-0176-00,69512.021492823
A6415-0159-00,521540.486483144
A6417-0162-00,125153.653378734
A6417-0168-00,132213.785514123
A6417-0137-00,12701.2649780042
A6417-0254-00,129363.076233778
A6415-0173-00,102924.491403787
A6417-0263-00,118761.826878158
A6417-0257-00,74041.9038673132
A6417-0248-00,5335.412053443
A6417-0251-00,40660.1986793895
A6417-0247-00,5649.54854842525
A6418-0001-00,124960.038530707
A6421-0160-00,152930.43233766
A6419-0588-00,7453.73297357952
A6419-0606-00,73179.4360142062
A6428-0062-00,147624.974481174
A6419-0619-00,13373.2548145312
A6419-0666-00,40271.0229533083
A6421-0143-00,2815.35982261413
A6421-0145-00,5898.3054270507
A6419-0623-00,48869.5942435488
A6421-0149-00,12069.6924375807
A6421-0151-00,23393.5042495035
A6419-0692-00,2497.43885819804
A6419-0698-00,11061.7998495873
A6419-0696-00,13744.4542199212
A6419-0697-00,24433.4781173425
A6428-0090-00,41582.2130438847
A6421-0194-00,144171.479820991
A6428-0081-00,10352.0342594814
A6428-0087-00,33545.3621252293
A6419-0699-00,9314.36344947106
A6428-0126-00,7718.06244526489
A6419-0760-00,9894.47307208179
A6419-0759-00,4665.33923832939
A6428-0128-00,9185.51181515186
A6428-0135-00,100891.407588992
A6419-0767-00,61515.6320184735
A6428-0131-00,13915.8163905083
A6428-0127-00,1296.08386324622
A6428-0130-00,10414.037595681
A6428-0147-00,76857.713733225
A6415-0009-00,439714.91995104
A6419-0817-00,56698.9534828267
A6420-0004-00,135817.075653201
A6419-0810-00,6226.037040046
A6421-0257-00,986926.544748625
A6419-0813-00,4909.03841835543
A6421-0231-00,13616.4134696348
A6415-0006-00,132031.733448272
A6420-0036-00,231011.81430323
A6420-0026-00,65529.6813553739
A6420-0025-00,65645.7452509065
A6420-0023-00,48397.6757768841
A6429-0012-00,166691.38824612
A6429-0015-00,269193.713401685
A6428-0167-00,22420.455917988
A6428-0165-00,37137.2587910786
A6429-0065-00,99937.3240742072
A6429-0036-00,7675.07763380166
A6420-0089-00,22109.2278688079
A6420-0085-00,10562.4301352588
A6420-0114-00,147082.285820164
A6428-0180-00,9315.5127307635
A6428-0182-00,114061.037271982
A6420-0090-00,12053.01669229
A6420-0095-00,43073.3403387382
A6429-0042-00,23164.5754880137
A6429-0091-00,30325.2212549002
A6428-0189-00,99334.8970412457
A6420-0162-00,101348.585882798
A6429-0089-00,5400.29025893584
A6416-0008-00,525493.749203083
A6420-0154-00,14495.5029561944
A6429-0096-00,32593.0814997311
A6416-0010-00,5999.8199930128
A6420-0201-00,6156.80261904274
A6420-0200-00,3778.63479932461
A6420-0202-00,7307.82456257397
A6420-0203-00,7385.20593906151
A6420-0204-00,5115.75302333187
A6420-0206-00,4417.04636610611
A6420-0208-00,5070.97731892204
A6420-0251-00,134389.741106804
A6416-0019-00,118411.725837499
A6416-0020-00,222317.913508818
A6420-0213-00,12489.7233364602
A6420-0214-00,14329.7860699236
A6416-0034-00,149036.249225309
A6415-0047-00,463669.687527248
A6415-0040-00,146.581006354181
A6416-0039-00,511617.511046909
A6420-0277-00,36599.5604769363
A6420-0282-00,143996.400479104
A6420-0296-00,127567.903178028
A6429-0197-00,64035.067112984
A6420-0342-00,29366.2911437291
A6420-0340-00,25666.586499253
A6416-0052-00,65046.6103737985
A6416-0050-00,181710.642739149
A6420-0350-00,91027.8340749722
A6429-0256-00,7919.7576318742
A6416-0087-00,58246.7168860795
A6429-0262-00,33716.0560623364
A6429-0255-00,4321.59426804833
A6429-0259-00,10774.9920992776
A6415-0067-00,137638.930493973
A6416-0081-00,9054.32655160513
A6416-0080-00,5274.39065778565
A6416-0082-00,12628.7994301314
A6416-0108-00,153302.573976762
A6415-0082-00,229457.926621444
A6429-0323-00,145359.268372828
A6416-0163-00,44970.1558617299
A6416-0192-00,165776.138020834
A6416-0155-00,4969.56206250445
A6416-0153-00,6915.08639875954
A6416-0154-00,9049.35741772034
A6416-0161-00,10163.6053963853
A6429-0309-00,5458.1191542704
A6416-0159-00,13810.6407655726
A6416-0252-00,7386.24450705658
A6416-0255-00,11205.2141463282
A6415-0102-00,247634.91586635
A6416-0264-00,59084.2168140348
A6416-0258-00,16723.0193393172
A6416-0251-00,2834.59684034386
A6415-0100-00,128460.789484047
A6415-0125-00,84772.9405128009
A6417-0075-00,1087322.57915088
A6415-0130-00,127941.940375764
A6417-0145-00,43869.5444357585
A6417-0140-00,10737.4853271296
A6415-0154-00,148031.598858962
A6417-0143-00,3690.67562560991
A6417-0136-00,4748.99733864829
A6417-0148-00,13002.9207293478
A6417-0142-00,8433.57674929841
A6415-0156-00,121287.447706006
A6415-0172-00,13519.4202888453
A6417-0297-00,190858.707365783
A6415-0174-00,15343.3236645567
A6417-0249-00,5280.42287684005
A6415-0178-00,212554.664299873
A6417-0277-00,198447.260729088
A6417-0296-00,245411.653382684
A6421-0186-00,469567.240456572
A6421-0144-00,5187.57084799828
A6419-0589-00,6803.49224356089
A6419-0592-00,9626.73399909851
A6419-0593-00,7732.42081637657
A6419-0597-00,17669.8793535625
A6419-0594-00,12978.2247403086
A6421-0153-00,16234.6413840892
A6419-0602-00,27210.9405832328
A6421-0152-00,7504.48949914139
A6421-0192-00,133793.505890169
A6428-0080-00,5146.14119198445
A6419-0743-00,247937.72663569
A6428-0100-00,217446.90974541
A6419-0701-00,8415.9388450475
A6421-0182-00,59383.2910460102
A6428-0085-00,29382.8228914491
A6428-0084-00,12422.7890166092
A6428-0132-00,12908.1636318236
A6428-0129-00,1767.15485358227
A6421-0212-00,232314.666908384
A6421-0209-00,209248.528354105
A6419-0774-00,202926.234965075
A6428-0134-00,15120.9947748511
A6421-0238-00,174418.507706969
A6415-0004-00,164390.274725391
A6419-0812-00,5534.98209935317
A6428-0161-00,240228.22625336
A6421-0245-00,243466.303233373
A6420-0007-00,189869.018105602
A6420-0029-00,29050.9334181912
A6420-0031-00,30536.0496132182
A6421-0260-00,174626.698754258
A6429-0013-00,37399.6802132181
A6429-0011-00,25768.2331289057
A6420-0030-00,15570.1275585298
A6416-0002-00,1133190.86682255
A6429-0019-00,167746.249236469
A6420-0032-00,11179.6451431775
A6420-0092-00,10351.5113910899
A6429-0041-00,16853.5981133613
A6420-0107-00,115110.510088202
A6429-0043-00,10482.6240262862
A6420-0093-00,10435.8311110647
A6420-0127-00,192265.172068171
A6420-0094-00,14704.6893563983
A6429-0058-00,91446.4651605715
A6429-0046-00,23495.3895879202
A6429-0044-00,2800.04196341009
A6420-0104-00,41794.4708369676
A6429-0093-00,47178.372248639
A6420-0169-00,100531.673110329
A6429-0092-00,9528.59914772037
A6429-0097-00,133034.040268396
A6420-0176-00,370845.908838419
A6421-0282-00,118463.493833374
A6429-0112-00,46057.2894067789
A6420-0209-00,4408.86972300538
A6420-0207-00,2422.40896041936
A6429-0116-00,118159.244652813
A6420-0210-00,4403.22793432346
A6420-0212-00,4839.94612589751
A6420-0215-00,2201.83679649378
A6429-0110-00,6839.47829503642
A6415-0038-00,351265.678042555
A6420-0220-00,4732.19486464435
A6420-0217-00,4519.71815644985
A6420-0290-00,115945.26369341
A6420-0283-00,77171.5033465199
A6429-0171-00,147292.095054146
A6420-0278-00,11529.4332392128
A6420-0279-00,15755.3646011585
A6416-0032-00,42842.0403055052
A6420-0356-00,267592.278253868
A6420-0335-00,3748.03146904451
A6420-0352-00,108491.771577001
A6429-0203-00,106074.272374446
A6420-0354-00,144756.973382556
A6420-0338-00,11174.2996771108
A6415-0061-00,624722.831188846
A6429-0194-00,3878.04770260469
A6416-0086-00,13541.3587107063
A6416-0083-00,7978.50033421474
A6429-0260-00,5444.81354057116
A6415-0069-00,192726.497445738
A6420-0375-00,137882.031413065
A6415-0065-00,184270.035928528
A6429-0261-00,8062.40957298398
A6416-0084-00,2996.20426743946
A6416-0089-00,19671.4428310662
A6416-0181-00,204068.536177565
A6415-0087-00,239831.514460368
A6429-0310-00,5637.19576174046
A6429-0311-00,6036.16036802889
A6416-0160-00,11035.0169209869
A6416-0162-00,12434.2482814218
A6416-0165-00,6983.10723097117
A6415-0078-00,12286.9862615077
A6429-0321-00,81976.3987662941
A6415-0103-00,605519.569121136
A6416-0253-00,5956.92826393506
A6417-0023-00,157718.101340488
A6417-0020-00,111073.496103321
A6416-0257-00,2839.35496537605
A6415-0101-00,300256.990044174
A6416-0267-00,82059.3807292827
A6415-0128-00,152317.625234291
A6415-0132-00,245624.774786949
A6415-0136-00,289708.80203112
A6417-0049-00,4873.59627628356
A6417-0065-00,159495.09961553
A6417-0054-00,41226.2927594245
A6417-0165-00,150026.003959702
A6417-0139-00,9014.66608254037
A6417-0150-00,9168.00061482701
A6417-0152-00,17801.4589257275
A6417-0146-00,10793.7448273439
A6415-0158-00,277579.381818969
A6417-0156-00,25771.8644636954
A6418-0002-00,157296.200624007
A6417-0252-00,5567.60885642271
A6417-0255-00,7878.29749703583
A6415-0182-00,255340.87635607
A6417-0260-00,30854.5332706724
A6415-0180-00,124412.298096543
A6415-0183-00,118861.777114057
A6421-0169-00,195049.031841098
A6419-0643-00,70746.1352474228
A6419-0591-00,2823.39840288069
A6419-0595-00,17917.9040094163
A6419-0598-00,4927.93563795245
A6419-0596-00,4114.27351876661
A6419-0626-00,49946.7409548416
A6419-0599-00,6511.69421030527
A6421-0174-00,422067.604269739
A6419-0603-00,15299.5718556741
A6419-0611-00,5818.0911410558
A6419-0768-00,744506.766766845
A6419-0703-00,18918.1773337575
A6419-0704-00,23804.1407115249
A6428-0092-00,17077.0265521147
A6419-0750-00,440098.186664166
A6428-0088-00,12353.740265784
A6419-0706-00,7705.42940057761
A6419-0705-00,4754.78456438715
A6428-0091-00,10755.6287210786
A6419-0770-00,68138.7823481566
A6428-0136-00,5492.88663057783
A6428-0152-00,248577.119747039
A6428-0137-00,6835.91368997811
A6419-0790-00,565678.842587978
A6419-0769-00,23979.3477012577
A6428-0138-00,12603.1875026857
A6419-0814-00,7688.28280810484
A6421-0232-00,10363.6378147327
A6421-0240-00,127277.563190281
A6419-0819-00,45777.0828113837
A6421-0234-00,7513.80269553069
A6421-0237-00,81157.792315367
A6415-0008-00,186632.596363208
A6415-0022-00,302610.78214671
A6420-0037-00,99135.178236071
A6429-0014-00,10816.494757938
A6428-0169-00,27862.1752065272
A6415-0016-00,223765.635911174
A6420-0042-00,42532.0423329564
A6420-0039-00,36477.1764557795
A6420-0053-00,121449.335220512
A6429-0045-00,5625.69216126229
A6429-0047-00,7725.40402529607
A6415-0024-00,254857.657475964
A6429-0048-00,8471.1966139142
A6421-0272-00,341051.515399269
A6429-0049-00,7675.68268440313
A6429-0063-00,73728.8612232773
A6429-0103-00,202725.651077806
A6429-0098-00,166364.861227811
A6420-0152-00,9903.07283609726
A6415-0030-00,199624.81602612
A6420-0222-00,8559.13977590968
A6420-0216-00,3517.10652825219
A6420-0219-00,3970.94029863965
A6416-0016-00,139154.908167663
A6415-0042-00,837805.470850793
A6416-0014-00,23131.1266911806
A6416-0023-00,210076.439844045
A6420-0258-00,167066.094501174
A6420-0225-00,8013.60260624594
A6420-0224-00,7165.67807437307
A6420-0226-00,10112.0618576866
A6415-0049-00,541341.795386445
A6429-0168-00,193641.853481531
A6429-0164-00,86153.0753096199
A6429-0172-00,156313.416800924
A6429-0206-00,46662.4306520542
A6416-0053-00,162545.188192893
A6429-0200-00,28508.525425212
A6420-0341-00,7758.55329979157
A6429-0201-00,28319.561350429
A6420-0345-00,20614.6134151958
A6429-0198-00,2510.11154799768
A6415-0056-00,175074.527770416
A6420-0360-00,184112.581506394
A6415-0064-00,41692.3864183292
A6416-0090-00,21964.1588512689
A6420-0373-00,113074.727517631
A6429-0263-00,11566.7344233363
A6416-0127-00,195184.651816822
A6416-0092-00,14828.3878495483
A6429-0271-00,15007.5908577337
A6429-0266-00,62535.3148055286
A6429-0312-00,4992.39166210562
A6429-0314-00,10705.4509433785
A6429-0313-00,6578.51140264555
A6416-0166-00,2945.60543759921
A6416-0169-00,20532.2399397109
A6417-0010-00,226675.466099204
A6416-0170-00,13570.1553264448
A6416-0171-00,11783.1778947575
A6416-0167-00,2529.7260486563
A6416-0172-00,18221.7675312552
A6415-0080-00,16011.0337639847
A6416-0168-00,5068.38191252819
A6416-0268-00,47137.4365070317
A6416-0259-00,11084.0956685319
A6416-0274-00,108928.035050464
A6416-0263-00,4337.45406719082
A6416-0262-00,4177.66219610464
A6416-0261-00,2578.27221539057
A6416-0270-00,34865.331603397
A6417-0022-00,190060.489533463
A6415-0133-00,196661.641825126
A6416-0283-00,86355.2704246032
A6417-0062-00,140766.730724897
A6415-0135-00,165126.389116991
A6417-0052-00,6283.65892006895
A6417-0057-00,94788.8271266088
A6417-0055-00,21550.1367919376
A6417-0167-00,122921.258220599
A6417-0151-00,6341.19305334284
A6417-0179-00,135806.294621268
A6417-0164-00,29820.2987610718
A6417-0185-00,152887.761078166
A6417-0147-00,3729.28952689442
A6417-0153-00,5653.3400388613
A6417-0154-00,4638.96217173652
A6417-0169-00,61024.5024346804
A6417-0183-00,154213.415007832
A6417-0155-00,5197.34652316932
A6417-0158-00,11469.346723707
A6417-0253-00,4231.72363856064
A6417-0259-00,6521.82100906315
A6415-0190-00,299041.983666797
A6417-0292-00,195780.916420914
A6417-0271-00,45074.3210619838
A6417-0256-00,5637.15841568686
A6415-0191-00,185234.008983702
A6417-0258-00,7616.1435475523
A6419-0600-00,2395.06484830519
A6419-0601-00,4017.16459087776
A6419-0614-00,63701.3973448064
A6419-0604-00,12760.2475198603
A6419-0605-00,7283.30968457944
A6419-0618-00,21684.4161490371
A6430-0430-00,848919.983380325
A6419-0608-00,7779.08671554336
A6419-0616-00,12946.3056227262
A6419-0610-00,3353.5170705549
A6419-0612-00,12486.9821274775
A6419-0607-00,4240.9619612902
A6421-0163-00,146599.660006123
A6419-0609-00,4226.03712921119
A6421-0188-00,44520.5351030368
A6419-0709-00,8239.1822491563
A6419-0708-00,6845.21710869121
A6421-0204-00,828449.689835181
A6421-0181-00,8046.16414201429
A6419-0711-00,32895.9728183479
A6419-0707-00,15002.9896472937
A6428-0141-00,12958.4588024981
A6419-0771-00,52619.7851162563
A6428-0146-00,14953.0281738628
A6421-0220-00,963492.084968619
A6419-0778-00,220950.266025887
A6421-0217-00,283448.77209784
A6419-0780-00,118697.253806548
A6428-0145-00,15750.0971370727
A6428-0140-00,8946.95590045153
A6428-0163-00,348812.864230538
A6419-0818-00,12032.0352185531
A6421-0251-00,362756.226227032
A6428-0170-00,193944.96383601
A6416-0004-00,1719240.24341649
A6428-0171-00,131717.952672673
A6421-0263-00,429277.230789911
A6421-0264-00,715061.780258227
A6420-0047-00,27565.7671952553
A6429-0053-00,3643.74137046191
A6420-0098-00,7007.91583487927
A6428-0183-00,26891.2544052702
A6429-0051-00,5274.88768617882
A6420-0120-00,107793.349229895
A6429-0057-00,76693.2493527664
A6429-0050-00,5207.06919264493
A6420-0112-00,19783.980795427
A6429-0059-00,49475.4886484585
A6429-0052-00,2510.31221573
A6420-0153-00,8701.90738887923
A6421-0279-00,52815.1033104894
A6429-0095-00,6263.7027468365
A6420-0155-00,11522.4393242188
A6429-0100-00,101043.341298911
A6420-0157-00,19070.6229154942
A6420-0159-00,19686.3636460507
A6415-0029-00,213705.456517757
A6420-0156-00,5180.18656663343
A6429-0113-00,19279.5842135198
A6416-0021-00,130064.737276675
A6420-0229-00,9568.0403059453
A6429-0117-00,61158.7729434727
A6420-0232-00,9662.41600764482
A6420-0228-00,4108.48170376346
A6420-0239-00,22134.8426980299
A6429-0115-00,173942.219408805
A6429-0162-00,122487.691074088
A6429-0160-00,16788.8536712146
A6416-0035-00,129376.532469063
A6420-0303-00,127565.957239815
A6420-0281-00,3713.03556659278
A6420-0353-00,61199.7966454833
A6429-0202-00,10946.6791405766
A6420-0348-00,11605.2655099312
A6415-0062-00,645574.189035207
A6429-0204-00,8433.01548400164
A6420-0366-00,259755.791481396
A6429-0205-00,23278.306792465
A6420-0346-00,9509.56198329043
A6429-0264-00,12087.8029550449
A6415-0084-00,514322.777988361
A6429-0265-00,12554.1300735892
A6417-0006-00,205452.674920711
A6416-0104-00,30875.2711896027
A6416-0095-00,13775.1239145448
A6429-0275-00,76163.4308701931
A6416-0097-00,14041.9184917439
A6416-0088-00,3283.49392793181
A6416-0094-00,3040.00562754518
A6417-0011-00,206196.011921461
A6429-0315-00,5028.72118938217
A6429-0317-00,14410.1026161398
A6415-0093-00,81950.5822289939
A6416-0173-00,5878.93474675824
A6429-0319-00,8410.19456956447
A6416-0178-00,12195.2292492477
A6416-0174-00,9611.1270684946
A6416-0176-00,5633.59757620421
A6429-0320-00,12734.6999634094
A6416-0196-00,51494.5316487794
A6416-0175-00,5038.51722479306
A6416-0273-00,75691.4449742164
A6415-0105-00,244870.61343438
A6416-0271-00,23712.5343386073
A6415-0106-00,228458.4137492
A6416-0272-00,26568.2737013061
A6415-0134-00,218346.612291245
A6417-0076-00,182026.091738345
A6417-0090-00,438206.588865744
A6417-0058-00,54158.9454392044
A6417-0056-00,31934.2409160755
A6417-0177-00,37606.7836797785
A6417-0170-00,21906.326461509
A6417-0166-00,15864.2286158088
A6417-0205-00,132144.976202832
A6417-0159-00,5693.77161637717
A6417-0163-00,7216.29253550599
A6415-0157-00,134189.783128031
A6417-0172-00,9669.11115181566
A6417-0171-00,9654.56028770683
A6417-0194-00,195830.881634792
A6417-0174-00,5663.93762773236
A6417-0262-00,9142.220750184
A6417-0261-00,5293.00286055992
A6417-0278-00,58079.1161474086
A6417-0264-00,3855.37861219546
A6417-0267-00,11731.4235505789
A6417-0312-00,186994.67832582
A6417-0275-00,23622.1894890554
A6415-0179-00,43926.891949092
A6417-0266-00,4812.83237842208
A6417-0286-00,44939.5954360668
A6428-0083-00,193440.747816211
A6419-0615-00,7484.0476083625
A6421-0157-00,16642.1192860095
A6419-0644-00,43105.5895127096
A6419-0634-00,14144.5165895468
A6419-0613-00,3216.46708693596
A6421-0171-00,276923.458257142
A6419-0636-00,18253.8387378647
A6419-0617-00,4929.88100588085
A6419-0620-00,2859.08810871518
A6419-0665-00,101398.711319892
A6421-0211-00,1618034.76398738
A6419-0714-00,11863.7943394421
A6419-0710-00,9089.08016883788
A6419-0713-00,22487.4978568059
A6428-0095-00,23965.0692236341
A6428-0097-00,24740.4420122049
A6428-0096-00,15225.4042712024
A6428-0143-00,11080.7518764339
A6428-0142-00,5956.61160509509
A6428-0148-00,29410.2980512395
A6428-0151-00,171222.969558089
A6421-0223-00,645155.301481013
A6419-0775-00,105484.593572263
A6428-0150-00,30848.693610852
A6415-0015-00,765176.260173714
A6421-0243-00,191679.923338115
A6421-0256-00,787662.257522557
A6421-0247-00,189517.760609701
A6415-0017-00,240613.403884493
A6421-0262-00,137002.326786941
A6420-0038-00,4563.4259262396
A6420-0041-00,10430.8473533041
A6420-0040-00,8153.25852196926
A6420-0066-00,251744.268217659
A6428-0172-00,98665.5991403316
A6429-0022-00,47367.7514904026
A6428-0187-00,281797.770725278
A6416-0003-00,346234.004124934
A6420-0101-00,6978.24312709229
A6420-0125-00,108077.369880806
A6420-0142-00,434418.410153143
A6420-0100-00,3827.02585277232
A6420-0170-00,89067.0945868743
A6420-0160-00,16123.170997668
A6420-0158-00,9604.47283313645
A6415-0033-00,199315.83542881
A6420-0166-00,21306.3753076928
A6420-0172-00,51239.0020439633
A6416-0024-00,110524.038325261
A6420-0233-00,8071.11188754442
A6420-0261-00,208429.258818047
A6420-0231-00,4729.93731615059
A6420-0237-00,15180.0987001069
A6429-0114-00,15164.2444623459
A6420-0234-00,7095.83729630704
A6420-0241-00,11938.8765639426
A6420-0235-00,4190.07219473848
A6416-0018-00,24810.5812587533
A6420-0238-00,5146.71999173755
A6416-0049-00,808933.140931474
A6420-0286-00,22302.8101835657
A6429-0182-00,193113.452842086
A6420-0313-00,127439.364201304
A6429-0163-00,34403.0749598373
A6416-0056-00,180589.779311417
A6420-0355-00,25814.4710584895
A6416-0058-00,200903.359132536
A6420-0357-00,23848.7321097263
A6415-0060-00,369561.256391363
A6420-0351-00,11187.6631515738
A6429-0214-00,48944.7116706131
A6429-0207-00,11402.7272163322
A6416-0093-00,3246.77017685237
A6416-0091-00,9698.77522772268
A6416-0110-00,120058.398383573
A6416-0101-00,10262.3920996725
A6416-0096-00,26720.3345024026
A6416-0098-00,13309.5352223474
A6415-0068-00,246820.040779258
A6429-0268-00,5078.58073522144
A6429-0270-00,6775.88952100583
A6416-0103-00,16439.2591627898
A6416-0106-00,27069.9384490105
A6429-0273-00,15292.9375167326
A6429-0318-00,5325.43735698361
A6416-0249-00,395266.276964416
A6416-0183-00,17432.9997961301
A6416-0180-00,13231.3221058883
A6429-0324-00,29318.216745564
A6415-0088-00,77511.4974710017
A6416-0185-00,10594.1288822453
A6416-0182-00,11315.93736594
A6416-0186-00,11925.8735963094
A6416-0195-00,69638.1895258408
A6416-0179-00,4244.48366811667
A6416-0187-00,18518.3009187697
A6417-0024-00,186583.059422612
A6417-0027-00,210104.18332939
A6415-0107-00,193550.408822165
A6417-0028-00,101564.218940599
A6417-0029-00,91344.0010522572
A6417-0060-00,127727.265038828
A6415-0141-00,705214.241822174
A6417-0106-00,244776.815502148
A6417-0061-00,33446.489821443
A6417-0087-00,150461.061819495
A6417-0084-00,156761.143787492
A6415-0170-00,1159973.69096906
A6417-0178-00,7797.68280623203
A6417-0175-00,4040.92426398974
A6415-0181-00,1261586.76123986
A6417-0180-00,23340.4849201573
A6417-0182-00,38685.3767709711
A6417-0269-00,9351.74479737413
A6417-0274-00,7487.64530423076
A6415-0188-00,151968.389412938
A6417-0295-00,92373.3843399228
A6417-0273-00,5316.45085738531
A6417-0280-00,22242.3329800732
A6417-0276-00,8866.13666939679
A6417-0284-00,12829.4742786758
A6417-0309-00,179629.627616235
A6421-0193-00,576015.803799367
A6419-0621-00,2914.38207245187
A6428-0053-00,10668.5368128369
A6419-0624-00,2928.23331697268
A6419-0630-00,5400.50053074283
A6428-0054-00,5130.96769695379
A6419-0627-00,4984.57117019765
A6419-0622-00,3146.75797975466
A6419-0625-00,5759.25251352545
A6428-0055-00,2939.56285672885
A6421-0158-00,8441.04888194557
A6421-0161-00,12886.1907322951
A6428-0056-00,4748.85283446237
A6419-0712-00,3723.0405797636
A6419-0715-00,8625.65451250812
A6419-0733-00,136825.345101194
A6419-0716-00,14387.1481145386
A6419-0718-00,4612.47715216776
A6421-0183-00,5763.97543230458
A6421-0191-00,27976.9528073455
A6428-0102-00,105323.426466563
A6419-0717-00,10101.3456469406
A6419-0720-00,9905.10729945075
A6419-0719-00,17996.6552148216
A6419-0721-00,10917.4531658063
A6421-0225-00,308705.406452701
A6419-0816-00,622737.737844805
A6428-0149-00,6388.38083882143
A6419-0806-00,844868.915946062
A6421-0252-00,347398.976583236
A6419-0821-00,81361.7683887707
A6428-0160-00,121491.962852406
A6419-0820-00,56905.3420108305
A6415-0007-00,273467.656798875
A6420-0052-00,18494.7754285075
A6420-0049-00,20101.6528802465
A6420-0043-00,6970.57060120163
A6420-0050-00,19780.9642383542
A6429-0020-00,24760.9141815235
A6420-0044-00,5114.93460787994
A6415-0019-00,165493.633029159
A6420-0051-00,9675.46347447961
A6429-0017-00,4512.23233016396
A6420-0045-00,7139.71648927294
A6429-0016-00,10591.879652552
A6421-0271-00,207494.984658217
A6420-0099-00,1559.29974220775
A6428-0184-00,4082.01456188355
A6421-0277-00,403533.059733558
A6429-0066-00,38967.2264783536
A6420-0103-00,3631.13509783866
A6429-0054-00,1653.58581997955
A6429-0064-00,10050.3093420401
A6420-0105-00,5219.77626633106
A6421-0273-00,170505.317909688
A6416-0015-00,1048655.89087624
A6428-0190-00,9198.0664111706
A6428-0192-00,399389.970997828
A6429-0099-00,18887.185772408
A6420-0268-00,190316.537336169
A6420-0243-00,7876.7314996659
A6429-0118-00,10835.8457890442
A6416-0030-00,517029.319591981
A6420-0247-00,11209.2361428701
A6420-0245-00,6453.74156406296
A6415-0048-00,67050.9997364676
A6420-0285-00,6526.09934576114
A6420-0289-00,6403.29191365507
A6420-0317-00,140162.378204604
A6420-0284-00,1396.41083853945
A6420-0324-00,201372.540881879
A6429-0161-00,4782.69485464463
A6420-0309-00,155677.681741792
A6420-0291-00,8019.52715402764
A6420-0302-00,54604.672064659
A6420-0294-00,5541.54799520174
A6429-0208-00,15951.9845375888
A6420-0358-00,12258.0452786276
A6429-0209-00,18185.4702242096
A6420-0359-00,28109.8858490197
A6429-0210-00,6310.17690180738
A6420-0367-00,124495.06317022
A6416-0063-00,405570.910590841
A6429-0212-00,6317.92322139753
A6416-0120-00,99029.2192873527
A6429-0269-00,3607.08367561783
A6415-0070-00,250646.257885618
A6415-0066-00,19142.6685116515
A6416-0100-00,2885.15518435764
A6429-0272-00,4368.56945554622
A6429-0281-00,47485.1982068196
A6416-0102-00,2582.39820963109
A6416-0105-00,8112.32732641761
A6416-0121-00,24029.5760843733
A6416-0115-00,19011.6150445303
A6429-0274-00,5195.71050187002
A6417-0014-00,299673.171591068
A6429-0322-00,11682.4395105884
A6416-0184-00,9085.93665741738
A6416-0191-00,5568.89459671782
A6416-0188-00,10628.6949937468
A6415-0091-00,94045.1462158645
A6416-0190-00,6775.55452491157
A6416-0189-00,23190.8292552117
A6429-0325-00,8577.53356238586
A6416-0275-00,33008.4131497152
A6416-0277-00,261080.633752869
A6416-0276-00,34446.9057984659
A6416-0278-00,267030.240341232
A6415-0104-00,51573.6058151124
A6417-0030-00,196230.835342011
A6417-0066-00,14422.0714695469
A6415-0138-00,185460.217491094
A6417-0064-00,7054.0086141377
A6417-0074-00,19651.2489242968
A6415-0137-00,122749.416250639
A6417-0070-00,14985.1774619754
A6417-0073-00,9549.56412412262
A6417-0067-00,5160.57320657024
A6417-0068-00,2483.55305769524
A6417-0209-00,76374.2752538306
A6415-0160-00,164546.312260569
A6417-0181-00,5989.51150156262
A6417-0212-00,170333.828107573
A6417-0188-00,10573.7925807515
A6417-0184-00,10561.3876276946
A6417-0195-00,41542.7539959867
A6417-0192-00,12490.4358323733
A6417-0196-00,26640.9668457592
A6417-0220-00,223129.01704057
A6415-0185-00,71206.3578909033
A6417-0285-00,13880.3429549416
A6417-0282-00,12179.8268459023
A6415-0184-00,40848.7984500303
A6417-0283-00,6063.65960674758
A6417-0306-00,155409.546070075
A6415-0186-00,18380.0362222759
A6415-0195-00,236785.244117174
A6419-0628-00,3554.28208064349
A6419-0640-00,11907.8200804296
A6419-0631-00,8482.75945287284
A6428-0064-00,23392.4959842822
A6419-0629-00,6105.18738449448
A6419-0663-00,18746.9785373868
A6419-0635-00,10136.9157164039
A6419-0647-00,20985.4476813022
A6419-0633-00,5518.04009318503
A6419-0645-00,9442.5573729074
A6419-0646-00,6631.29732211956
A6419-0642-00,8383.01011013555
A6419-0632-00,3122.1628297076
A6428-0057-00,6946.55175392407
A6419-0641-00,10705.7811815188
A6428-0059-00,9120.74423438025
A6419-0638-00,3757.04635451158
A6428-0098-00,24660.7965000582
A6419-0741-00,60252.6292799003
A6419-0722-00,3577.18510703517
A6428-0099-00,23151.3518581091
A6419-0757-00,318883.537916607
A6421-0202-00,220502.058726258
A6419-0734-00,142887.083065833
A6419-0736-00,113904.247885658
A6419-0737-00,112628.119477146
A6430-0431-00,630851.116059039
A6419-0730-00,25966.6060425054
A6430-0433-00,347789.12573772
A6419-0779-00,60129.7087975046
A6419-0783-00,85930.3813513094
A6421-0214-00,141905.264485794
A6428-0156-00,861046.186559715
A6420-0008-00,48190.5422471195
